 1.55045013332041641263E+01  2.20007378032241405208E+01
 2.26584880069855287843E+01  1.70546189105984637990E+01
 2.21920539938197833862E+01  7.52094305258459705499E+00
 4.02197359943363395018E+01  1.58876250831487162429E+01
 4.06465891620094978975E+01  1.63202580177736749079E+01
 1.89524094381965433342E+01  8.08613410052436876185E+00
 3.94732980439461016431E+01  1.75004714576547826255E+01
 2.23001144170483591722E+01  4.49858959855378781612E+00
 1.18646625407639323413E+01  2.36412575667675177726E+01
 3.24046756666331159380E+00  2.07105927853151676743E+01
 2.05739476168323172089E+01  5.49523890326528530181E+00
 2.26319994976073566306E+01  2.11630588513370874182E+01
 2.06341377513659125498E+01  4.89433029553131948575E+00
 2.33114355610505263883E+01  5.06304155405906186616E+00
 3.04934057978004311451E+01  5.85979717682620293573E+00
 1.67266487143141837635E+01  1.15375181338848431523E+01
 3.12337436093633620260E+01  7.77987885952439572890E+00
 1.47641570135597053337E+01  1.56298506013340521292E+01
 3.72289392182321634550E+01  8.22872263171374918045E+00
 1.88126268204343709556E+01  9.16876751576633175489E+00
 4.13713209028435002779E+01  1.72286705359269092241E+01
 3.56109575636392516884E+00  2.14242355457062636503E+01
 2.09938913396126984878E+01  3.49096008703324223177E+00
 3.16561764595594841154E+00  2.37318217947522214217E+01
 2.09397807745684367831E+01  9.12575521737015193935E+00
 1.99746319275373593882E+01  2.14996619784797324826E+01
 3.70520154067222406979E+01  9.06169829505049939655E+00
 3.25337439870202942416E+01  7.24807386321521462946E+00
 2.51811243469096019965E+01  5.08073258516424974829E+00
 2.77529784571827384809E+01  2.63052206044962400000E+00
 2.95560369580491943964E+01  1.51741501785689347770E+01
 2.16059560043411060803E+01  6.22076297380558962402E+00
 2.91879092265316586463E+01  4.47308858806592546387E+00
 4.21347497914573736466E+01  1.36079399768858131381E+01
 2.68135960312577061870E+01  2.87757810490536680703E+00
 1.40512720000388622310E+01  2.22931479610310248063E+01
 3.74781596210469416519E+01  9.01528460732595782190E+00
 1.61325035295291563386E+01  2.16756604513224822028E+01
 2.08116959583121747812E+01  6.72355343043284570115E+00
 2.10090840996602885582E+01  2.19021928916829899947E+01
 4.35310464749113190663E+00  1.45645894475687551761E+01
 2.31301905021659699457E+01  5.19960201178932024391E+00
 1.77510390598635794390E+01  8.45518797914330377807E+00
 1.45160301109545262221E+01  1.50685938993300059252E+01
 6.35725899600743815654E+00  2.33180539434338065519E+01
 1.22007620078990317580E+01  2.15216132048940274046E+01
 4.11568295944935655939E+01  1.64841039933099686721E+01
 2.22487264152784760540E+01  6.71369090129863366201E+00
 3.50491869254286783075E+01  5.49904337704411094734E+00
 5.62558866642651267398E+00  2.03110617081904436532E+01
 2.49830474652691627568E+01  3.49494562117077167684E+00
 1.78935524116302246966E+01  1.35186141938516684036E+01
 6.71155769558317594203E+00  2.13490384966663064858E+01
 4.16797223075209331000E+01  1.48412422172373581475E+01
 2.81677316999182849599E+01  5.95659187665045131155E+00
 2.69839475354997482270E+01  1.95811309904095338652E+01
 2.32536443433719099971E+01  4.66364467926076819992E+00
 1.75440120222328275190E+01  1.57783509829151658010E+01
 2.83041995902433107801E+01  4.64053374124458617445E+00
 1.75741164122076582998E+01  2.53864843035988059228E+01
 2.27877319980697450319E+01  5.15321866818054541426E+00
 1.93419491854826652855E+01  9.95448762739189163540E+00
 3.25299209879165829307E+01  5.12237765311148596226E+00
 3.97959574913995481893E+01  1.47350829413105088861E+01
 2.38964708805744336928E+01  1.62494397909305665628E+00
 4.05446532710379088371E+01  1.59932215852171708548E+01
 2.75152458871121332606E+01  4.72852430086237518481E+00
 2.10504598217839031804E+01  9.40353198709040150050E+00
 2.28492255303183213755E+01  3.73532847922980160149E+00
 3.66451896723484367158E+01  1.35417614690699643631E+01
 2.65969390281423301303E+01  5.28923666927370561552E+00
 2.26759328245154989645E+01  5.65581798816106307015E+00
 2.75898603767825747468E+01  5.56590521195528165066E+00
 3.21377744452005131848E+01  6.29755102262567856286E+00
 1.76675643872423506764E+01  9.96214293904612446795E+00
 1.75967681700032656522E+01  2.44465483159009053793E+01
 1.98154116654263710018E+01  8.26643437452568008439E+00
 1.70841436894928158097E+01  1.64209411439791921339E+01
 3.67480387849208582907E+01  7.44414362677916052746E+00
 4.12515800884147125771E+01  1.74756359431839030094E+01
 2.52109978187507621783E+01  5.49167744584496020366E+00
 3.45518889769189954109E+01  7.48954808864143206648E+00
 2.76492204221436423950E+01  5.35010704782475787766E+00
 3.03332666848356176104E+01  3.96094313768841477241E+00
 3.63619500072457881856E+01  9.60757025046382473477E+00
 1.45319027755049177131E+01  1.72478316678203285051E+01
 2.12891718106203775562E+01  1.02462478152269191867E+01
 1.48987577970495834734E+01  2.15789324822096801881E+01
 1.54924987444640205325E+01  1.19983645432929080243E+01
 1.56588000130476494576E+01  1.39526564587107095861E+01
 3.86136548181095164978E+01  1.60237234805073640587E+01
 3.42399156093191692207E+01  6.53836900509680329918E+00
 2.34516171194600033800E+01  1.90116034670258997608E+01
 3.79590765620832968352E+01  1.31674796928064878898E+01
 1.88982979230673855398E+01  8.77969509875767961660E+00
 1.85032156655308064330E+01  6.14726758260440853121E+00
 1.32789778692721451847E+01  2.85775201044550861695E+01
 1.92581376840141231810E+01  1.43839716552426644114E+01
 3.76701431569670646127E+01  7.69376942104535821443E+00
 2.27108102747366586982E+01  3.03437896047187516402E+00
 3.79771178904144264266E+01  1.17813491240528467330E+01
 2.50891907834450051951E+01  3.37999111234436622198E+00
 2.38369452354162163488E+01  5.83554603766781276875E+00
 2.30349770318756235099E+01  5.86976893160555679430E+00
 3.34622021468085932838E+01  7.04047648038372031465E+00
 4.06908057567290057932E+01  1.29128919358701743647E+01
 3.91092532072552288014E+01  1.20286665428101624542E+01
 3.81807843827639885603E+01  1.03565096386557886632E+01
 3.56569888442598355027E+01  9.48998979841019263404E+00
 2.35646838962808189422E+01  1.65098204585449401804E+01
 3.24410539659625030140E+01  5.37056981550775081047E+00
 1.45411711624307269375E+01  2.17827558177007283291E+01
 3.69839468594638489662E+01  1.38549212888719619485E+01
 3.89340634431909506930E+01  1.62363530471992838500E+01
 2.87722198176450767448E+01  5.14344694089031317930E+00
 2.62315219363337384095E+01  3.13983213886819001459E+00
 1.36174718353674659710E+01  1.40461711127406179145E+01
 4.00321353425484005584E+00  2.32058314093623252461E+01
 4.42422503369630248926E+00  1.98064973144687357376E+01
 2.01002045055628215664E+01  6.63730452098003631534E+00
 2.49115327700805515576E+01  2.39827381277195339493E+00
 2.24874189511267310593E+01  5.20483883320529194805E+00
 2.28588675618811087986E+01  3.57662323815363691892E+00
 2.29511324199485038378E+01  7.11414175253253233677E+00
 2.82738507909293090847E+01  5.33386398918897963739E+00
 2.33134485534212636537E+01  1.74333101330714477228E+01
 2.81260695509510263435E+01  2.63194443058587124185E+00
 1.76913307371322261474E+01  1.47876876189486008428E+01
 1.98846374635908134110E+01  7.93868448479688737507E+00
 2.52044335872044946711E+01  3.72284818973625997174E+00
 2.17829819024729687271E+01  9.15344859433830215778E+00
 3.24546229359164897232E+01  7.15626350134774824596E+00
 2.97426467187961627303E+01  1.73034759927534076418E+00
 1.87487645840304644196E+01  1.07840602714125086692E+01
 1.62961285752291509255E+01  1.27725033942352013128E+01
 1.59330829665742079726E+01  1.26582486934915721122E+01
 3.69423695293255676120E+01  6.83717982851679995093E+00
 3.70876035441967957240E+01  8.86338247419697822238E+00
 3.68528716985056234989E+01  1.02433556735928981141E+01
 3.17262588067607822495E+01  4.15345411108475115469E+00
 1.96807007670971927382E+01  6.11927158770473411664E+00
 4.01145341390348235677E+01  1.16569312684507568889E+01
 3.71893573276461921751E+01  7.96476221459407174308E+00
 1.49630045803146316530E+01  2.41625874219731677783E+01
 1.56400652652560889777E+01  1.84581004028070516654E+01
 2.39433050779395699692E+01  5.38357813871630153102E+00
 2.88708421687856393589E+01  4.06968204213948148151E+00
 1.79441997509682913403E+01  1.56549930639059819981E+01
 1.79705784780368738041E+01  2.63994556307980694498E+01
 2.73337032853906656271E+01  3.36027184958801594661E+00
 3.79127557668431620641E+01  1.47653882172678247997E+01
 2.67750134874682679254E+01  2.55541750909951126403E+00
 4.34706046866412165741E+00  2.36129062674629324192E+01
 2.26438091478575032056E+01  4.03851097924369284442E+00
 1.39716714648408046884E+01  2.63384928862733573851E+01
 2.65126899413233942937E+01  3.60342758027693488287E+00
 3.93424362007988648315E+01  9.20478757824038851254E+00
 1.90577271088467306015E+01  2.26594046489197005201E+01
 1.98726507412684085807E+01  9.61323294323000254735E+00
 2.38141967352262042823E+01  5.65975266338725013782E+00
 4.01352175584497459226E+01  1.58081162554493008798E+01
 2.16395833328577680277E+01  2.07892473347776487458E+01
 2.82701149146104455667E+01  3.75789633495701380639E+00
 2.91858785625818804021E+01  6.03512653145692290479E+00
 3.88364274226838617210E+01  1.28048956307969881152E+01
 1.29985437811115538409E+01  1.62676328747335752212E+01
 3.55887976647936525865E+01  1.06743519852446695495E+01
 4.07575196016881093897E+01  1.68633660243285419256E+01
 3.53139605742522348919E+01  8.12952758555551113773E+00
 1.86028519947752855046E+01  2.09839099908181019316E+01
 1.47139413690456848371E+01  1.58126223154793805747E+01
 1.78023284665735133103E+01  1.34794590886367480209E+01
 2.01171952062652223958E+01  5.14876590381120191608E+00
 2.28726705614967933400E+01  5.72472549065318414563E+00
 3.27800622130113481489E+01  8.74306606297387212123E+00
 3.82938962173609382944E+01  1.59403538209671182813E+01
 2.19367108401571968557E+01  4.44074767142212412097E+00
 1.98957995597288253009E+01  5.54119250636096527529E+00
 1.89208495419150892758E+01  9.76961000197619711116E+00
 2.65877833212850376299E+01  1.58651684452739214493E+01
 2.63316519534416499937E+01  4.89951928750816811942E+00
 3.82804617081716784810E+01  1.35324077924815426854E+01
 4.10092957566218814236E+01  1.58319800173121070230E+01
 2.46127844179506887201E+01  5.17176274268345359530E+00
 1.88411282034226665871E+01  1.66734436361568967300E+01
 1.62285054040172873613E+01  9.96678170313105127320E+00
 7.61677383358288384585E+00  1.61178446381685809285E+01
 4.11628068160876168236E+01  1.51826946403196814117E+01
 3.30575555509014904487E+01  5.77876921698925816173E+00
 2.23217336938367267862E+01  5.09609284900936376772E+00
 2.10603141498164241341E+01  6.62485839537158316404E+00
 2.59119073447030778823E+01  4.94801847049463816575E+00
 2.57271850701122559713E+01  5.62124843369294868722E+00
 1.70717375996978724118E+01  1.48805506565543623765E+01
 3.72890626330540300160E+01  9.63383416108634627051E+00
 1.69009626188661208346E+01  9.92404834668241520035E+00
 1.78286213772239783282E+01  1.24345010131465087966E+01
 2.26821518664673860144E+01  4.40159100207752640443E+00
 2.26281931962456717145E+01  2.33273281293055063657E+01
 1.81332714191987598440E+01  2.60805990860609924198E+01
 1.99880842033141519209E+01  2.33598576305949876541E+01
 2.00680972178692620389E+01  1.47346608897296249552E+01
 1.67707746234304870825E+01  2.43366475429954469689E+01
 1.24750588089129283986E+01  2.32491632347550805093E+01
 1.90056300349677762540E+01  1.11833111882149953686E+01
 2.27698097391280427360E+01  3.80260512133176531435E+00
 2.06693409619453589698E+01  6.40262981423500310285E+00
 3.62275625890711481247E+01  9.95339683628300520013E+00
 1.80108458073701598323E+01  2.09651522232720388672E+01
 3.60442538507867240583E+01  7.87803779325441322356E+00
 3.18195208501815720581E+01  6.05910123127525590547E+00
 3.98457346242303955819E+01  1.64338293749574617664E+01
 2.81786675808428555001E+01  5.06963019513051094123E+00
 1.77821272864990405083E+01  8.92715385229538860301E+00
 4.00223787544994280552E+01  1.28968090441134943802E+01
 4.15090642821397253215E+01  1.48010684849175735422E+01
 2.14233706369434173666E+01  2.19477842917386531951E+01
 2.35216062870852518074E+01  5.14013113415216071900E+00
 3.49212052408877369203E+01  1.04402596616048501943E+01
 1.49582542746015310087E+01  2.32812990693012160648E+01
 2.22866097915938716767E+01  2.25115934722685899771E+01
 3.55190019582050950930E+01  6.16745246206932495880E+00
 1.67809672529419060538E+01  1.15661287988192036380E+01
 2.39245730378899601476E+01  6.65609546453981248959E+00
 1.92928373733514817445E+01  6.67811335580746767704E+00
 4.02562924345834929341E+01  1.58605000944412850572E+01
 3.87106691505657209973E+01  9.15343277193176341200E+00
 1.89658684358239639778E+01  1.17151770867945064225E+01
 3.88202006852453180841E+01  1.40011787249583310455E+01
 3.12200759255888122823E+01  5.39679081958350526094E+00
 1.83365267385579961967E+01  2.22361777151370461070E+01
 1.65468304929245526580E+01  1.01928236324243197686E+01
 2.06156862001293532671E+01  6.54001583607420577948E+00
 1.42235141257171999740E+01  2.31448840262375092891E+01
 3.62563627500067227061E+01  6.45865425560905404012E+00
 7.51583918957761465407E+00  2.17271586306968131908E+01
 3.23158528948830152672E+01  5.48026883214917681642E+00
 4.04512505913005639968E+01  1.74471754511632219931E+01
 2.56543697324548602978E+01  2.65283814069213264020E+00
 3.63767056332333140745E+01  7.83310339352190077022E+00
 1.77694687591475641852E+01  2.58205627574792551115E+01
 2.14373877381901287720E+01  6.55730536332313018733E+00
 2.05004991901053088554E+01  8.02259893893648801111E+00
 3.36116269623984180726E+01  6.59175777271057139473E+00
 3.80962228367752899771E+01  1.28189579469056642580E+01
 2.88941709570772431448E+01  1.39619786880603271584E+01
 3.87503969741915312852E+01  1.01625262759025325465E+01
 6.96254843908657772289E+00  1.91605859627675592094E+01
 3.86544402287359005754E+01  1.58340973549613863725E+01
 2.33190224402253747371E+01  4.55810825623650117677E+00
 3.76259050190725758966E+01  9.83095536554936444418E+00
 3.34466397324805768676E+01  6.29485388680128554739E+00
 7.24860788490045315768E+00  1.81000686167435063112E+01
 2.98688620292529165567E+01  4.77108818797645373166E+00
 2.78317996377416427833E+01  4.47665421101055205355E+00
 1.86451985611485930860E+01  2.19039494093121760443E+01
 1.54964038071505161298E+01  1.39566631826892546542E+01
 2.57091160943106835646E+01  1.67978635004307830236E+00
 1.73254013833005124923E+01  1.45619477971866473354E+01
 2.50505033502831899739E+01  2.40742855346912278947E+01
 4.18321171597480869764E+01  1.38363785809244568270E+01
 3.14904918673289095921E+01  5.08649083802153345601E+00
 3.90093621602504683210E+01  1.34446166840945746657E+01
 1.33245742722842894779E+01  2.84633790418487464535E+01
 1.55217550174054341738E+01  2.32548363824933197463E+01
 3.61440644493530243153E+01  1.17559627560381709799E+01
 2.22199967031378484705E+01  1.83437004685066220588E+01
 2.74779290464194723143E+01  1.49860354468347090062E+00
 1.30072006221427400874E+01  2.24787356354627618771E+01
 2.07815496695934882609E+01  5.15900851645733915518E+00
 1.88608424887407046810E+01  7.49833235616871096596E+00
 3.74915469347690546442E+01  1.06205292621999358715E+01
 1.81993618184499403867E+01  7.70006170070399864613E+00
 1.75677795597288231022E+01  1.75299534910008887323E+01
 2.18024672410834945424E+01  2.16194135907081168568E+01
 3.70275364456570628136E+01  1.04892880802165020526E+01
 1.41845546357457745756E+01  2.30441046978244941101E+01
 2.95665830903978203992E+01  4.27508898483986854444E+00
 1.57753217498360740478E+01  1.48277248933023120259E+01
 1.65554026101352498301E+01  2.15904119098186058068E+01
 2.55756858629153747131E+01  5.84248636094912576766E+00
 2.53634380375316403899E+01  4.84949572020135377670E+00
 3.92121432209823694848E+01  1.61911838962987815194E+01
 3.67554398987466655058E+01  1.13820702340258943508E+01
 1.57097735640343252328E+01  2.69763541893829597029E+01
 2.27999358147905972771E+01  5.99106219943884443779E+00
 5.35404844172622329523E+00  2.42625010951638948598E+01
 3.60612600853771567699E+01  1.04027403232079240780E+01
 2.00646962702279161306E+01  9.01111988978533950956E+00
 3.50845634552450462706E+01  7.33939610137126319245E+00
 1.46341774905021004827E+01  2.38279893279688721464E+01
 2.68636030608809619480E+01  4.46448831158243120143E+00
 1.15261396208314454981E+01  2.23048404560312327760E+01
 2.40090216187846650087E+01  2.15323510374609661255E+01
 1.03448080768165695531E+01  2.10931514254381546891E+01
 9.95898955078981273914E+00  2.68800258965643834586E+01
 1.84809337995368458962E+01  9.94121524616453022816E+00
 2.41201436430823079604E+01  4.67115627209431494293E+00
 2.06533054528440089825E+01  2.57984041274695599100E+01
 3.60912836468795603651E+01  7.20750407679625837432E+00
 4.99332754829597913471E+00  2.29377841354309843780E+01
 3.37781689824943720524E+00  2.17574506197841195387E+01
 3.89855079275078324486E+01  1.17147871081042982411E+01
 3.70061744518582003138E+01  1.01130525578036127854E+01
 1.48783883331881270351E+01  1.42515783518024168330E+01
 2.68203734143501115739E+01  5.67968115730104283756E+00
 1.75095180500273066571E+01  2.78944898809482992874E+01
 3.00298098782322604450E+01  4.54008156290226327911E+00
 3.54848689232510920988E+01  7.97190068840889320967E+00
 2.44525862097054194066E+01  6.77495246045006904723E+00
 2.09094603827927869588E+01  7.86076260660496384247E+00
 1.74298614123162138867E+01  7.80984224966299311887E+00
 4.24252672968707287282E+01  1.63991270670409328147E+01
 1.44911802367464392916E+01  2.26741944993677719822E+01
 2.26023239522018926095E+01  1.81301015200979271924E+01
 2.46852951346387037290E+01  4.52018566874388039167E+00
 6.06050028791202510803E+00  1.92342137122686054340E+01
 1.59310074111131498853E+01  2.79334351622829508699E+01
 3.31480703288406388651E+01  6.21034068382067694358E+00
 2.18938686619985460879E+01  7.95953270342628194101E+00
 1.95590399973609798678E+01  8.92699001382767498569E+00
 3.97957572847601070976E+01  1.43800539384751004945E+01
 1.35785736733759954120E+01  2.83745870715771530968E+01
 1.77475368094203354019E+01  1.45249778305264491962E+01
 1.90735444309520048023E+01  1.76798779385641111617E+01
 1.93577388838696222706E+01  2.36660349779369632017E+01
 2.04514972077879590984E+01  1.27649552666252663613E+01
 4.10882105680471525488E+01  1.77036689107710287772E+01
 2.46652275602525534737E+01  1.32608842815005818494E+01
 2.58683043148085936025E+01  3.62723518165201319619E+00
 3.54876115333167447830E+01  7.06697688741366025766E+00
 1.81207690145476156829E+01  1.45288855862576404832E+01
 1.74257640049427777740E+01  1.34068793224849596157E+01
 2.78034998627680067784E+01  5.62400946833084702803E+00
 3.56904446349487542989E+01  1.08826749760663794575E+01
 2.37635340520170856848E+01  5.48984425293247024769E+00
 2.00434780717778622261E+01  2.31342264417553522549E+01
 3.97681863199092289207E+00  1.90785303861962276528E+01
 1.81748477755000230616E+01  2.19260509403563368380E+01
 2.04712788066207949100E+01  5.80071016954124374365E+00
 3.35802512163216846375E+01  5.58981841678045654476E+00
 2.22632628804329009142E+01  1.63101907687613056908E+01
 3.30956324595099431463E+01  3.89412014258684546775E+00
 1.60354769409778015188E+01  1.63740885120732357905E+01
 3.09857532102054413770E+01  7.01705614105256714197E+00
 7.64695050126608055763E+00  1.63363040289989811527E+01
 2.59733495248630958940E+01  1.88860146216237154704E+01
 2.57003149116318603262E+01  1.66223245524231160175E+01
 3.57646815608820247689E+01  1.05866454057184427029E+01
 1.64624961122341915143E+01  1.22430994522344960274E+01
 2.47294704956737803059E+01  4.90219060696060182636E+00
 3.06700035401744752761E+00  2.10206932168591826837E+01
 4.75956089384937541809E+00  2.52801620124303845216E+01
 1.97496298299968842116E+01  5.27897522121333118150E+00
 1.94626781119541121257E+01  2.44353942437296787205E+01
 1.73826029307892078180E+01  1.48898015121970601626E+01
 1.86860237803320714534E+01  2.04928783976830004576E+01
 3.85112328399536494317E+01  1.42542858273472123898E+01
 3.39651795365541886440E+01  8.00969577463591519972E+00
 4.11630460237119919498E+01  1.21517149617172357523E+01
 4.00167936566935580345E+01  1.11989523038923142195E+01
 2.31741863684123075018E+01  3.04136380382320137272E+00
 3.33162453786058065930E+01  7.62766106856172854123E+00
 3.40610153362027148205E+01  5.73929886555372625878E+00
 1.42463889871982161139E+01  2.65648288554816964790E+01
 2.37903525021270816353E+01  2.41088736117476400977E+01
 1.96125256678178487846E+01  6.50518021491548203983E+00
 2.50568009405037486204E+01  5.06451020596927659057E+00
 1.28804962079821709864E+01  2.17762649100374190425E+01
 1.38738052625158427844E+01  2.61224099517541681337E+01
 1.43830586993070106416E+01  2.17953862801079516487E+01
 2.71141380724124765322E+01  4.43583837876087372365E+00
 2.20637499454740613203E+01  3.73664075110119142664E+00
 2.36707366001098229447E+01  4.20860614678211053530E+00
 2.25960358153260365555E+01  6.67963291602259445767E+00
 1.46106560249938439711E+01  1.16023408376306687018E+01
 1.95890007107476016301E+01  2.08956943282427616282E+01
 3.40479081787639401568E+01  1.07457252640849194592E+01
 1.86875085967576950452E+01  6.93670548229554739805E+00
 2.36419328526037766380E+01  1.73333458314726982508E+01
 1.73198103474640525690E+01  2.83262974819676323079E+01
 7.32769853328762543754E+00  2.07713513038974113556E+01
 6.45168330203209183793E+00  1.79994802767965218493E+01
 2.21375598082471469752E+01  7.89432584943136816946E+00
 1.66864635198200517152E+01  1.53007089160880980216E+01
 1.83405186865081155645E+01  1.28643534356029380916E+01
 3.67021688762196447442E+01  9.54271684038273093620E+00
 1.35961005544887463259E+01  2.13346454082918910444E+01
 1.79900354091090548536E+01  1.26728008950156212364E+01
 2.49338605251749312330E+00  2.44348944466714996793E+01
 2.96556567083122608608E+01  3.47428341872148171987E+00
 2.02054184506946228339E+01  2.25533555206512765778E+01
 2.16993568314128992824E+01  6.99206213908392815171E+00
 3.48487392019418962263E+01  7.84971591605231022726E+00
 2.63314514142724895862E+01  4.29801099245538598126E+00
 1.59352192799642811138E+01  1.46096309984165202422E+01
 1.49626449256777291907E+01  2.80654295467970342770E+01
 4.52861848551300649746E+00  2.26055599128078057447E+01
 1.39774053696933115987E+01  2.51287562846678547146E+01
 1.80523579141804155768E+01  1.19307831099423946597E+01
 6.98979357232280129608E+00  2.18428392085200719919E+01
 2.48749076386955074724E+01  2.41637666934282968612E+01
 1.81546647895512833770E+01  9.84382800462441664990E+00
 2.06733835256682496606E+01  1.53748497989108976469E+01
 2.70785938763643088123E+01  3.40096796829144309982E+00
 3.95881131907423409189E+01  1.19389042358794714715E+01
 3.90854042474837584109E+01  1.41990800020534297943E+01
 1.75426215254851278758E+01  9.92793268986199528570E+00
 1.34745665498296176565E+01  2.07958254879479866872E+01
